f1,f2,f3,f4,f5,f6,f7,f8
415934.0,784.0,188.0,15.0,3830.0,606.0,3204.0,0.09999999999999998
438185.0,967.0,172.0,19.0,3895.0,544.0,3358.0,0.2894736842105263
416861.0,810.0,152.0,16.0,3756.0,483.0,3411.0,0.234375
432902.0,1066.0,185.0,20.0,3954.0,437.0,3454.0,0.30000000000000004
409230.0,911.0,163.0,17.0,4064.0,531.0,3188.0,0.2941176470588235
440081.0,1080.0,186.0,18.0,4025.0,490.0,3389.0,0.3055555555555556
404455.0,756.0,176.0,18.0,3755.0,555.0,3313.0,0.36111111111111116
418703.0,951.0,186.0,19.0,3903.0,519.0,3387.0,0.26315789473684215
422354.0,738.0,177.0,19.0,3911.0,494.0,3167.0,0.25
408086.0,774.0,192.0,17.0,3747.0,520.0,3311.0,0.2941176470588235
426466.0,600.0,193.0,19.0,3626.0,499.0,3278.0,0.3421052631578947
412673.0,791.0,173.0,20.0,3748.0,493.0,3386.0,0.3125
397827.0,509.0,185.0,19.0,3316.0,553.0,3364.0,0.3421052631578947
429752.0,1048.0,158.0,14.0,4176.0,532.0,3176.0,0.1428571428571429
409866.0,690.0,166.0,20.0,3673.0,518.0,3260.0,0.36250000000000004
416542.0,1075.0,176.0,17.0,3950.0,457.0,3484.0,0.2941176470588235
407594.0,852.0,176.0,17.0,3783.0,518.0,3371.0,0.2941176470588235
401952.0,749.0,191.0,18.0,3684.0,481.0,3428.0,0.2777777777777778
400293.0,1041.0,175.0,18.0,3807.0,544.0,3492.0,0.2777777777777778
410702.0,729.0,176.0,16.0,4041.0,542.0,3000.0,0.296875
394923.0,672.0,174.0,19.0,3701.0,543.0,3209.0,0.35526315789473684
429926.0,1023.0,165.0,23.0,3985.0,446.0,3439.0,0.42391304347826086
406680.0,1014.0,150.0,19.0,3823.0,498.0,3537.0,0.3421052631578947
416140.0,931.0,144.0,17.0,3929.0,562.0,3236.0,0.2647058823529411
446159.0,952.0,174.0,21.0,3869.0,486.0,3449.0,0.3571428571428571
407222.0,718.0,171.0,18.0,3595.0,550.0,3396.0,0.3472222222222222
404833.0,902.0,187.0,20.0,3845.0,479.0,3354.0,0.3375
422360.0,858.0,177.0,18.0,3891.0,475.0,3329.0,0.33333333333333337
421880.0,868.0,161.0,20.0,3529.0,530.0,3584.0,0.36250000000000004
406645.0,835.0,174.0,19.0,3739.0,515.0,3428.0,0.42105263157894735
408581.0,927.0,168.0,17.0,3915.0,535.0,3322.0,0.3382352941176471
407899.0,959.0,191.0,18.0,3936.0,476.0,3365.0,0.3472222222222222
376831.0,506.0,172.0,18.0,3083.0,475.0,3782.0,0.4027777777777778
383996.0,741.0,185.0,16.0,3701.0,560.0,3273.0,0.25
408805.0,931.0,186.0,17.0,3707.0,493.0,3557.0,0.3088235294117647
428124.0,782.0,176.0,17.0,3945.0,512.0,3174.0,0.22058823529411764
427828.0,1099.0,189.0,18.0,4150.0,463.0,3357.0,0.3194444444444444
416794.0,939.0,157.0,17.0,3673.0,585.0,3522.0,0.3382352941176471
435241.0,1335.0,190.0,20.0,4300.0,490.0,3436.0,0.3125
421431.0,714.0,186.0,21.0,3658.0,492.0,3323.0,0.38095238095238093
435141.0,796.0,174.0,20.0,4106.0,475.0,2991.0,0.30000000000000004
416419.0,989.0,158.0,17.0,3995.0,536.0,3300.0,0.2647058823529411
426308.0,742.0,162.0,22.0,3546.0,540.0,3452.0,0.34090909090909094
398927.0,823.0,171.0,17.0,3480.0,571.0,3672.0,0.32352941176470584
416243.0,1013.0,168.0,21.0,3861.0,520.0,3471.0,0.38095238095238093
442302.0,942.0,186.0,21.0,3981.0,564.0,3172.0,0.34523809523809523
421777.0,1094.0,150.0,16.0,4186.0,576.0,3202.0,0.25
418371.0,858.0,183.0,22.0,3902.0,509.0,3285.0,0.34090909090909094
377608.0,803.0,177.0,16.0,3720.0,570.0,3350.0,0.25
429216.0,905.0,177.0,20.0,4054.0,504.0,3260.0,0.30000000000000004
400442.0,914.0,169.0,19.0,3978.0,466.0,3244.0,0.381578947368421
388542.0,723.0,182.0,17.0,3722.0,518.0,3262.0,0.3088235294117647
421661.0,756.0,188.0,19.0,3900.0,495.0,3219.0,0.3026315789473685
429575.0,554.0,170.0,19.0,3633.0,481.0,3200.0,0.3026315789473685
429811.0,911.0,178.0,20.0,3788.0,455.0,3478.0,0.4
423519.0,937.0,163.0,16.0,4045.0,438.0,3272.0,0.25
405239.0,814.0,169.0,18.0,3760.0,523.0,3379.0,0.3194444444444444
408371.0,667.0,175.0,19.0,3549.0,547.0,3389.0,0.368421052631579
444940.0,732.0,184.0,20.0,3800.0,516.0,3217.0,0.32499999999999996
429274.0,1028.0,182.0,21.0,3977.0,420.0,3435.0,0.33333333333333337
431267.0,889.0,188.0,22.0,3924.0,450.0,3386.0,0.40909090909090906
429491.0,732.0,159.0,17.0,3827.0,507.0,3211.0,0.2647058823529411
433251.0,813.0,164.0,18.0,3704.0,574.0,3363.0,0.3194444444444444
425368.0,1081.0,189.0,19.0,3931.0,560.0,3434.0,0.39473684210526316
442110.0,988.0,194.0,21.0,3946.0,494.0,3412.0,0.33333333333333337
427137.0,733.0,171.0,19.0,3933.0,498.0,3143.0,0.2763157894736842
429931.0,919.0,176.0,19.0,3894.0,519.0,3405.0,0.32894736842105265
393319.0,955.0,161.0,16.0,3607.0,569.0,3586.0,0.265625
415288.0,887.0,183.0,18.0,3688.0,484.0,3493.0,0.3055555555555556
399515.0,522.0,168.0,20.0,3222.0,596.0,3495.0,0.35
423652.0,865.0,190.0,21.0,3841.0,480.0,3319.0,0.34523809523809523
431045.0,711.0,167.0,20.0,3940.0,440.0,3221.0,0.3125
421995.0,1168.0,170.0,16.0,4193.0,554.0,3218.0,0.25
409800.0,909.0,170.0,21.0,3638.0,480.0,3585.0,0.38095238095238093
410724.0,1103.0,154.0,16.0,4113.0,514.0,3331.0,0.25
418770.0,681.0,182.0,18.0,3681.0,506.0,3374.0,0.2777777777777778
426571.0,873.0,196.0,19.0,4067.0,485.0,3184.0,0.3157894736842105
400885.0,712.0,180.0,18.0,3570.0,454.0,3477.0,0.26388888888888884
398917.0,758.0,182.0,18.0,3650.0,451.0,3436.0,0.36111111111111116
397981.0,740.0,172.0,15.0,3717.0,548.0,3213.0,0.23333333333333328
391762.0,1203.0,171.0,16.0,3872.0,541.0,3604.0,0.28125
403230.0,1030.0,176.0,17.0,4011.0,567.0,3297.0,0.3088235294117647
409168.0,981.0,177.0,19.0,3806.0,581.0,3402.0,0.23684210526315785
414126.0,724.0,164.0,20.0,3718.0,582.0,3238.0,0.32499999999999996
421238.0,764.0,156.0,20.0,3708.0,468.0,3362.0,0.25
411473.0,722.0,185.0,20.0,3674.0,524.0,3372.0,0.32499999999999996
417834.0,703.0,168.0,18.0,3585.0,522.0,3448.0,0.23611111111111116
447996.0,1117.0,185.0,18.0,4194.0,572.0,3253.0,0.2777777777777778
426249.0,885.0,170.0,21.0,3796.0,499.0,3451.0,0.3571428571428571
433295.0,750.0,185.0,24.0,3534.0,532.0,3477.0,0.4375
427208.0,846.0,171.0,21.0,3821.0,499.0,3330.0,0.34523809523809523
417886.0,1000.0,172.0,16.0,3960.0,487.0,3408.0,0.296875
409278.0,917.0,168.0,16.0,3828.0,624.0,3375.0,0.359375
435680.0,899.0,157.0,17.0,3929.0,566.0,3322.0,0.27941176470588236
432690.0,863.0,170.0,18.0,3768.0,536.0,3440.0,0.3194444444444444
415892.0,621.0,196.0,19.0,3482.0,478.0,3405.0,0.2894736842105263
422337.0,968.0,171.0,22.0,3572.0,530.0,3692.0,0.40909090909090906
420613.0,1128.0,195.0,18.0,3973.0,529.0,3482.0,0.3055555555555556
391978.0,620.0,168.0,18.0,3611.0,514.0,3316.0,0.2777777777777778
399527.0,648.0,182.0,20.0,3416.0,477.0,3531.0,0.3125
409879.0,754.0,181.0,19.0,3533.0,589.0,3461.0,0.3157894736842105
431592.0,869.0,180.0,20.0,3929.0,506.0,3303.0,0.36250000000000004
415386.0,677.0,179.0,19.0,3585.0,463.0,3465.0,0.32894736842105265
417890.0,1096.0,179.0,17.0,4155.0,561.0,3258.0,0.27941176470588236
424383.0,928.0,177.0,18.0,3827.0,564.0,3411.0,0.3472222222222222
428997.0,749.0,183.0,21.0,3817.0,473.0,3265.0,0.34523809523809523
441116.0,979.0,173.0,23.0,3788.0,556.0,3429.0,0.3695652173913043
435613.0,817.0,183.0,21.0,3791.0,469.0,3415.0,0.27380952380952384
441495.0,858.0,194.0,21.0,3841.0,531.0,3303.0,0.34523809523809523
393198.0,619.0,161.0,16.0,3775.0,440.0,3249.0,0.3125
422775.0,817.0,180.0,20.0,3607.0,529.0,3484.0,0.32499999999999996
443578.0,498.0,159.0,23.0,3672.0,529.0,3136.0,0.32608695652173914
428529.0,733.0,183.0,20.0,3470.0,491.0,3525.0,0.38749999999999996
428033.0,745.0,177.0,20.0,3698.0,520.0,3341.0,0.375
418262.0,664.0,181.0,20.0,3549.0,527.0,3362.0,0.35
422797.0,781.0,183.0,18.0,4173.0,555.0,2866.0,0.29166666666666663
431317.0,824.0,172.0,22.0,3696.0,504.0,3445.0,0.3522727272727273
414796.0,552.0,189.0,19.0,3618.0,471.0,3261.0,0.3026315789473685
407191.0,785.0,178.0,16.0,3769.0,547.0,3302.0,0.328125
425194.0,625.0,175.0,23.0,3621.0,527.0,3318.0,0.3369565217391305
407136.0,517.0,176.0,20.0,3634.0,498.0,3153.0,0.32499999999999996
439557.0,765.0,178.0,21.0,3814.0,459.0,3306.0,0.34523809523809523
417195.0,757.0,190.0,18.0,3526.0,540.0,3546.0,0.3194444444444444
410715.0,597.0,176.0,18.0,3645.0,478.0,3191.0,0.3472222222222222
420565.0,829.0,187.0,19.0,3720.0,513.0,3419.0,0.368421052631579
419089.0,1126.0,186.0,19.0,3830.0,540.0,3612.0,0.368421052631579
423760.0,1080.0,199.0,19.0,3900.0,489.0,3563.0,0.3157894736842105
435535.0,1012.0,176.0,21.0,4169.0,530.0,3169.0,0.41666666666666663
418837.0,721.0,177.0,19.0,3711.0,454.0,3380.0,0.26315789473684215
420242.0,676.0,164.0,20.0,3671.0,465.0,3334.0,0.36250000000000004
431977.0,684.0,200.0,19.0,3841.0,555.0,3167.0,0.3026315789473685
403117.0,718.0,178.0,20.0,3456.0,531.0,3551.0,0.30000000000000004
392806.0,916.0,165.0,14.0,3923.0,533.0,3299.0,0.2321428571428571
417842.0,620.0,189.0,19.0,3808.0,479.0,3264.0,0.22368421052631582
411933.0,996.0,192.0,19.0,3923.0,525.0,3378.0,0.35526315789473684
394377.0,873.0,180.0,17.0,3875.0,561.0,3262.0,0.3970588235294118
411590.0,991.0,187.0,20.0,4020.0,501.0,3352.0,0.375
412163.0,1008.0,163.0,19.0,3681.0,460.0,3624.0,0.381578947368421
421936.0,638.0,191.0,23.0,3562.0,524.0,3332.0,0.4347826086956522
420798.0,744.0,185.0,20.0,3906.0,522.0,3172.0,0.4125
411950.0,744.0,177.0,19.0,3929.0,540.0,3063.0,0.3026315789473685
413457.0,932.0,162.0,17.0,3600.0,559.0,3580.0,0.3088235294117647
397365.0,715.0,175.0,20.0,3703.0,500.0,3329.0,0.35
436250.0,735.0,189.0,20.0,3933.0,526.0,3162.0,0.3125
385988.0,731.0,174.0,16.0,3652.0,519.0,3372.0,0.296875
377620.0,740.0,185.0,17.0,3712.0,502.0,3388.0,0.3088235294117647
430934.0,901.0,152.0,19.0,3992.0,520.0,3233.0,0.32894736842105265
417927.0,828.0,187.0,19.0,3666.0,470.0,3471.0,0.25
408067.0,1286.0,164.0,18.0,3916.0,492.0,3690.0,0.3472222222222222
389438.0,806.0,179.0,16.0,3714.0,402.0,3493.0,0.25
426680.0,796.0,165.0,22.0,3785.0,510.0,3335.0,0.375
415200.0,760.0,180.0,18.0,3793.0,522.0,3273.0,0.29166666666666663
407962.0,793.0,186.0,19.0,3791.0,575.0,3235.0,0.35526315789473684
396771.0,954.0,164.0,20.0,3728.0,511.0,3532.0,0.3375
414465.0,796.0,186.0,20.0,3736.0,555.0,3383.0,0.32499999999999996
405664.0,932.0,178.0,18.0,3810.0,572.0,3424.0,0.3194444444444444
403910.0,902.0,175.0,15.0,4066.0,608.0,3110.0,0.25
426870.0,1103.0,178.0,17.0,4234.0,497.0,3254.0,0.22058823529411764
380555.0,809.0,158.0,15.0,3580.0,509.0,3481.0,0.23333333333333328
398514.0,1014.0,192.0,15.0,3898.0,543.0,3409.0,0.2666666666666667
417087.0,1031.0,196.0,15.0,4057.0,545.0,3315.0,0.2666666666666667
435938.0,816.0,161.0,22.0,3562.0,561.0,3476.0,0.44318181818181823
458648.0,812.0,182.0,23.0,4144.0,494.0,3089.0,0.3913043478260869
400030.0,692.0,166.0,16.0,3762.0,516.0,3256.0,0.296875
433428.0,836.0,181.0,20.0,4003.0,498.0,3132.0,0.38749999999999996
429234.0,974.0,192.0,20.0,3760.0,493.0,3618.0,0.375
457221.0,779.0,198.0,22.0,4075.0,491.0,3098.0,0.40909090909090906
440484.0,1210.0,197.0,19.0,4379.0,509.0,3225.0,0.26315789473684215
423545.0,956.0,165.0,17.0,3937.0,584.0,3332.0,0.25
430217.0,958.0,169.0,18.0,4053.0,483.0,3277.0,0.3055555555555556
438796.0,682.0,177.0,22.0,3648.0,531.0,3327.0,0.36363636363636365
419133.0,774.0,185.0,18.0,3611.0,560.0,3443.0,0.23611111111111116
409978.0,933.0,175.0,19.0,3802.0,534.0,3441.0,0.32894736842105265
393250.0,713.0,178.0,19.0,3588.0,483.0,3391.0,0.32894736842105265
411206.0,847.0,181.0,19.0,3737.0,455.0,3473.0,0.368421052631579
411054.0,767.0,167.0,18.0,3703.0,525.0,3360.0,0.375
443171.0,867.0,179.0,21.0,3747.0,467.0,3494.0,0.38095238095238093
435807.0,550.0,172.0,23.0,3751.0,392.0,3156.0,0.40217391304347827
415546.0,880.0,179.0,21.0,3705.0,521.0,3442.0,0.3928571428571429
424522.0,1127.0,172.0,18.0,4065.0,505.0,3384.0,0.3472222222222222
402023.0,911.0,192.0,18.0,3896.0,589.0,3219.0,0.36111111111111116
425691.0,1071.0,186.0,19.0,3727.0,576.0,3556.0,0.2894736842105263
419401.0,1007.0,190.0,18.0,4121.0,503.0,3253.0,0.29166666666666663
444273.0,802.0,188.0,21.0,3785.0,527.0,3282.0,0.29761904761904767
406100.0,668.0,159.0,21.0,3549.0,481.0,3458.0,0.3571428571428571
423686.0,708.0,188.0,20.0,3700.0,450.0,3336.0,0.36250000000000004
423651.0,891.0,181.0,22.0,3725.0,440.0,3504.0,0.3522727272727273
411649.0,1107.0,166.0,17.0,3920.0,521.0,3474.0,0.3382352941176471
419845.0,769.0,178.0,21.0,3820.0,530.0,3276.0,0.4285714285714286
439687.0,780.0,152.0,19.0,3752.0,502.0,3265.0,0.3421052631578947
415663.0,798.0,170.0,21.0,3730.0,523.0,3302.0,0.3928571428571429
409027.0,765.0,174.0,19.0,3711.0,405.0,3439.0,0.3157894736842105
411946.0,792.0,172.0,20.0,3757.0,580.0,3274.0,0.38749999999999996
389437.0,1016.0,154.0,16.0,3809.0,541.0,3440.0,0.28125
370259.0,432.0,175.0,17.0,3288.0,619.0,3292.0,0.3529411764705882
403782.0,849.0,156.0,16.0,3820.0,460.0,3444.0,0.234375
410349.0,843.0,187.0,21.0,3662.0,510.0,3516.0,0.36904761904761907
417577.0,893.0,188.0,19.0,3866.0,522.0,3354.0,0.3421052631578947
394718.0,759.0,184.0,19.0,3708.0,582.0,3310.0,0.381578947368421
430504.0,914.0,177.0,20.0,3906.0,502.0,3347.0,0.3125
410152.0,793.0,186.0,19.0,3771.0,455.0,3403.0,0.32894736842105265
419842.0,919.0,196.0,18.0,4076.0,506.0,3178.0,0.3472222222222222
421233.0,878.0,169.0,19.0,3915.0,498.0,3300.0,0.3421052631578947
405906.0,675.0,187.0,21.0,3750.0,428.0,3349.0,0.34523809523809523
416083.0,681.0,168.0,23.0,3716.0,454.0,3315.0,0.4347826086956522
425413.0,743.0,156.0,19.0,3665.0,438.0,3503.0,0.22368421052631582
415808.0,969.0,176.0,20.0,3814.0,481.0,3500.0,0.36250000000000004
415794.0,890.0,168.0,21.0,3730.0,520.0,3451.0,0.34523809523809523
435536.0,613.0,180.0,21.0,3821.0,441.0,3228.0,0.3214285714285714
401403.0,792.0,188.0,18.0,3812.0,494.0,3354.0,0.33333333333333337
401135.0,530.0,174.0,22.0,2997.0,515.0,3743.0,0.46590909090909094
406480.0,879.0,166.0,17.0,3834.0,571.0,3342.0,0.2647058823529411
422983.0,839.0,172.0,22.0,3650.0,463.0,3515.0,0.3522727272727273
426746.0,865.0,189.0,20.0,3962.0,527.0,3240.0,0.23750000000000004
414624.0,994.0,171.0,19.0,3977.0,448.0,3317.0,0.3421052631578947
405299.0,747.0,160.0,15.0,3985.0,558.0,3111.0,0.30000000000000004
414797.0,652.0,165.0,18.0,3649.0,476.0,3268.0,0.26388888888888884
419090.0,834.0,161.0,17.0,3806.0,607.0,3256.0,0.3088235294117647
440645.0,553.0,172.0,20.0,3519.0,507.0,3360.0,0.3375
420124.0,931.0,173.0,20.0,4013.0,498.0,3262.0,0.36250000000000004
411219.0,735.0,182.0,21.0,3744.0,533.0,3255.0,0.3571428571428571
415676.0,942.0,164.0,19.0,3853.0,449.0,3425.0,0.3026315789473685
405761.0,922.0,165.0,17.0,3974.0,440.0,3333.0,0.2941176470588235
403105.0,813.0,174.0,19.0,3758.0,486.0,3358.0,0.39473684210526316
424690.0,939.0,152.0,18.0,3862.0,491.0,3432.0,0.2222222222222222
424651.0,730.0,179.0,20.0,3458.0,499.0,3575.0,0.36250000000000004
434641.0,1122.0,173.0,18.0,3885.0,531.0,3586.0,0.33333333333333337
418717.0,735.0,166.0,20.0,3597.0,443.0,3430.0,0.2875
418076.0,648.0,177.0,21.0,3486.0,529.0,3454.0,0.38095238095238093
413785.0,826.0,184.0,19.0,3751.0,533.0,3370.0,0.32894736842105265
445981.0,812.0,159.0,20.0,3816.0,481.0,3315.0,0.35
415381.0,1006.0,173.0,19.0,3963.0,506.0,3401.0,0.35526315789473684
421553.0,750.0,170.0,18.0,3549.0,556.0,3429.0,0.38888888888888884
420115.0,924.0,187.0,21.0,3815.0,507.0,3368.0,0.36904761904761907
436481.0,946.0,157.0,21.0,4070.0,459.0,3251.0,0.3214285714285714
418004.0,616.0,177.0,25.0,3310.0,526.0,3485.0,0.43999999999999995
424342.0,947.0,166.0,20.0,3822.0,596.0,3335.0,0.32499999999999996
418165.0,856.0,186.0,16.0,3870.0,461.0,3381.0,0.28125
397476.0,804.0,174.0,20.0,3604.0,490.0,3502.0,0.3125
409774.0,786.0,162.0,17.0,3835.0,489.0,3243.0,0.23529411764705888
407857.0,527.0,183.0,20.0,3576.0,495.0,3257.0,0.32499999999999996
409960.0,643.0,176.0,17.0,3711.0,506.0,3237.0,0.22058823529411764
422276.0,783.0,158.0,21.0,4032.0,482.0,3137.0,0.3214285714285714
419235.0,784.0,190.0,21.0,3655.0,509.0,3461.0,0.34523809523809523
427574.0,944.0,190.0,19.0,3878.0,542.0,3350.0,0.368421052631579
396493.0,960.0,181.0,19.0,3746.0,519.0,3571.0,0.3157894736842105
388461.0,821.0,153.0,16.0,3744.0,493.0,3381.0,0.1875
434829.0,1064.0,190.0,21.0,3992.0,530.0,3357.0,0.30952380952380953
429855.0,1091.0,187.0,19.0,4213.0,481.0,3255.0,0.2763157894736842
428346.0,966.0,185.0,22.0,3992.0,539.0,3247.0,0.40909090909090906
403923.0,878.0,190.0,18.0,3731.0,489.0,3461.0,0.26388888888888884
397032.0,1003.0,171.0,15.0,3678.0,548.0,3633.0,0.2833333333333333
414924.0,1157.0,177.0,19.0,3801.0,537.0,3624.0,0.3026315789473685
423260.0,712.0,187.0,22.0,3783.0,535.0,3204.0,0.40909090909090906
412806.0,845.0,186.0,20.0,3680.0,412.0,3582.0,0.3375
445598.0,1152.0,179.0,23.0,3910.0,517.0,3549.0,0.3695652173913043
410913.0,595.0,167.0,20.0,3338.0,497.0,3523.0,0.32499999999999996
415074.0,766.0,172.0,19.0,3647.0,496.0,3370.0,0.3421052631578947
428720.0,934.0,182.0,21.0,3660.0,520.0,3603.0,0.30952380952380953
439581.0,1008.0,164.0,19.0,4352.0,509.0,3046.0,0.3026315789473685
416653.0,983.0,197.0,19.0,4061.0,524.0,3228.0,0.3421052631578947
409922.0,735.0,184.0,19.0,3926.0,498.0,3144.0,0.32894736842105265
421846.0,1027.0,186.0,18.0,4111.0,496.0,3269.0,0.26388888888888884
416013.0,971.0,185.0,18.0,3866.0,554.0,3384.0,0.3194444444444444
415564.0,685.0,178.0,18.0,3801.0,524.0,3160.0,0.2777777777777778
431762.0,963.0,167.0,21.0,4085.0,538.0,3168.0,0.3571428571428571
427083.0,889.0,173.0,22.0,3645.0,528.0,3510.0,0.3522727272727273
402487.0,1013.0,184.0,17.0,3837.0,480.0,3507.0,0.3382352941176471
413323.0,749.0,187.0,19.0,3717.0,535.0,3277.0,0.32894736842105265
422591.0,806.0,182.0,19.0,3888.0,492.0,3194.0,0.2894736842105263
405641.0,796.0,175.0,17.0,3458.0,483.0,3625.0,0.3382352941176471
403199.0,845.0,181.0,19.0,3385.0,479.0,3750.0,0.25
416720.0,798.0,185.0,21.0,3614.0,515.0,3490.0,0.41666666666666663
420383.0,975.0,181.0,22.0,3813.0,462.0,3547.0,0.375
406332.0,1137.0,178.0,17.0,3743.0,535.0,3713.0,0.27941176470588236
407381.0,837.0,182.0,18.0,3733.0,547.0,3428.0,0.25
420989.0,967.0,175.0,19.0,3820.0,580.0,3394.0,0.32894736842105265
415233.0,754.0,163.0,19.0,3726.0,555.0,3235.0,0.32894736842105265
421527.0,908.0,148.0,16.0,4136.0,499.0,3190.0,0.296875
397765.0,834.0,189.0,20.0,3600.0,528.0,3471.0,0.38749999999999996
421237.0,858.0,184.0,19.0,3571.0,580.0,3516.0,0.368421052631579
418164.0,816.0,166.0,18.0,3875.0,521.0,3276.0,0.3055555555555556
409725.0,1149.0,171.0,21.0,3681.0,501.0,3792.0,0.36904761904761907
411987.0,604.0,176.0,20.0,3578.0,488.0,3424.0,0.32499999999999996
444097.0,987.0,181.0,23.0,4031.0,469.0,3370.0,0.42391304347826086
381713.0,597.0,181.0,16.0,3505.0,557.0,3326.0,0.25
400227.0,1002.0,174.0,16.0,4027.0,438.0,3376.0,0.28125
411883.0,963.0,196.0,17.0,3933.0,497.0,3371.0,0.3529411764705882
429400.0,880.0,174.0,19.0,3583.0,498.0,3573.0,0.32894736842105265
405771.0,761.0,174.0,16.0,3700.0,581.0,3282.0,0.3125
415668.0,845.0,198.0,20.0,3744.0,499.0,3435.0,0.3125
409842.0,718.0,189.0,19.0,3493.0,557.0,3472.0,0.32894736842105265
419129.0,972.0,192.0,18.0,4095.0,547.0,3173.0,0.29166666666666663
410120.0,825.0,156.0,15.0,3874.0,542.0,3269.0,0.25
424907.0,682.0,176.0,18.0,3748.0,503.0,3225.0,0.3055555555555556
437971.0,802.0,191.0,19.0,3738.0,461.0,3436.0,0.35526315789473684
411777.0,769.0,184.0,18.0,3631.0,489.0,3457.0,0.2777777777777778
427460.0,742.0,176.0,19.0,3858.0,468.0,3171.0,0.32894736842105265
419154.0,852.0,172.0,17.0,4005.0,507.0,3230.0,0.2941176470588235
407986.0,563.0,149.0,18.0,3626.0,512.0,3246.0,0.29166666666666663
435202.0,1004.0,165.0,21.0,3944.0,540.0,3351.0,0.36904761904761907
433842.0,666.0,184.0,20.0,3710.0,482.0,3260.0,0.35
432017.0,706.0,176.0,22.0,3846.0,566.0,3125.0,0.3295454545454546
399641.0,919.0,184.0,18.0,3953.0,505.0,3269.0,0.3194444444444444
399926.0,912.0,156.0,16.0,3868.0,578.0,3331.0,0.21875
425485.0,1053.0,168.0,18.0,3934.0,531.0,3388.0,0.3472222222222222
403889.0,816.0,174.0,18.0,3687.0,522.0,3399.0,0.3194444444444444
428258.0,906.0,186.0,21.0,3769.0,419.0,3544.0,0.40476190476190477
398932.0,805.0,183.0,17.0,3509.0,609.0,3539.0,0.3382352941176471
401892.0,733.0,181.0,17.0,3510.0,531.0,3477.0,0.2941176470588235
408526.0,922.0,183.0,17.0,3690.0,574.0,3483.0,0.3088235294117647
415186.0,997.0,183.0,22.0,3817.0,498.0,3504.0,0.3977272727272727
433961.0,1068.0,174.0,17.0,3946.0,514.0,3471.0,0.3088235294117647
393382.0,953.0,169.0,16.0,3659.0,485.0,3580.0,0.3125
400937.0,820.0,159.0,19.0,3645.0,495.0,3473.0,0.32894736842105265
413483.0,824.0,195.0,18.0,3681.0,485.0,3464.0,0.25
422165.0,1012.0,177.0,22.0,3796.0,422.0,3608.0,0.40909090909090906
393679.0,794.0,159.0,15.0,3674.0,489.0,3465.0,0.25
447343.0,928.0,163.0,20.0,4051.0,530.0,3157.0,0.30000000000000004
419684.0,1060.0,155.0,17.0,4181.0,488.0,3269.0,0.25
421336.0,723.0,179.0,19.0,4059.0,488.0,3008.0,0.368421052631579
395640.0,973.0,180.0,17.0,3788.0,528.0,3524.0,0.3382352941176471
387050.0,623.0,169.0,16.0,3744.0,609.0,3154.0,0.25
410995.0,847.0,179.0,17.0,3772.0,534.0,3372.0,0.32352941176470584
415804.0,769.0,197.0,20.0,3716.0,545.0,3299.0,0.36250000000000004
401131.0,884.0,162.0,14.0,4080.0,487.0,3172.0,0.2142857142857143
428310.0,830.0,183.0,23.0,3993.0,493.0,3160.0,0.40217391304347827
430709.0,1168.0,170.0,20.0,4160.0,525.0,3326.0,0.32499999999999996
434815.0,966.0,197.0,18.0,4055.0,434.0,3310.0,0.26388888888888884
439444.0,1065.0,183.0,23.0,4230.0,467.0,3172.0,0.3804347826086957
445449.0,1102.0,175.0,19.0,4520.0,569.0,2923.0,0.19736842105263153
404251.0,684.0,177.0,20.0,3700.0,512.0,3237.0,0.4125
405240.0,879.0,190.0,19.0,3588.0,572.0,3550.0,0.368421052631579
436895.0,1049.0,158.0,20.0,4115.0,480.0,3288.0,0.30000000000000004
408004.0,762.0,188.0,20.0,3907.0,562.0,3093.0,0.38749999999999996
414433.0,865.0,181.0,19.0,3741.0,537.0,3383.0,0.381578947368421
429090.0,1019.0,196.0,19.0,4084.0,457.0,3300.0,0.2763157894736842
424846.0,844.0,174.0,20.0,3901.0,462.0,3292.0,0.30000000000000004
416491.0,754.0,194.0,20.0,3467.0,495.0,3611.0,0.3375
427644.0,1026.0,181.0,20.0,3887.0,494.0,3454.0,0.30000000000000004
401330.0,822.0,187.0,19.0,3567.0,487.0,3539.0,0.3421052631578947
421345.0,907.0,181.0,20.0,3928.0,533.0,3298.0,0.36250000000000004
436175.0,838.0,192.0,22.0,3920.0,466.0,3302.0,0.3522727272727273
452531.0,1322.0,183.0,21.0,3989.0,488.0,3720.0,0.3571428571428571
394385.0,739.0,172.0,16.0,3726.0,501.0,3281.0,0.28125
419270.0,980.0,193.0,18.0,3850.0,644.0,3332.0,0.375
420407.0,724.0,189.0,19.0,3570.0,496.0,3507.0,0.42105263157894735
407917.0,910.0,180.0,16.0,4162.0,468.0,3186.0,0.25
446050.0,944.0,177.0,18.0,4161.0,436.0,3204.0,0.33333333333333337
427218.0,830.0,184.0,18.0,3994.0,467.0,3282.0,0.23611111111111116
418093.0,689.0,194.0,22.0,3560.0,477.0,3457.0,0.375
419808.0,828.0,181.0,22.0,3855.0,539.0,3289.0,0.40909090909090906
405177.0,801.0,173.0,17.0,3878.0,575.0,3178.0,0.2647058823529411
409520.0,855.0,173.0,19.0,3856.0,534.0,3317.0,0.26315789473684215
409414.0,926.0,169.0,19.0,3750.0,559.0,3373.0,0.32894736842105265
400247.0,978.0,164.0,19.0,3767.0,481.0,3499.0,0.32894736842105265
